t; x; y; theta
35550428.271999; -0.01; -0.01; 90.81
35564510.872000; -0.01; -0.01; 90.81
35580594.106001; -0.01; -0.01; 90.81
35597060.005999; -0.01; -0.01; 90.81
35614109.565000; -0.01; -0.01; 90.81
35627658.932999; -0.01; -0.01; 90.81
35643902.639000; -0.01; -0.01; 90.81
35661927.310999; -0.01; -0.01; 90.81
35677645.857000; -0.01; -0.01; 90.81
35695019.565001; -0.01; -0.01; 90.81
35708713.460000; -0.01; -0.01; 90.81
35725547.178999; -0.01; -0.01; 90.81
35743048.044000; -0.01; -0.01; 90.81
35756133.061999; -0.01; -0.01; 90.81
35771953.133000; -0.01; -0.01; 90.81
35788116.683998; -0.01; -0.01; 90.81
35804563.202999; -0.01; -0.01; 90.81
35820728.947999; -0.01; -0.01; 90.81
35836991.312000; -0.01; -0.01; 90.81
35852787.673000; -0.01; -0.01; 90.81
35871193.802000; -0.01; -0.01; 90.81
35886714.771001; -0.01; -0.01; 90.81
35902685.085000; -0.01; -0.01; 90.81
35917036.914999; -0.01; -0.01; 90.81
35939355.037001; -0.01; -0.01; 90.81
35948515.808001; -0.01; -0.01; 90.81
35966074.976999; -0.01; -0.01; 90.81
35995376.004999; -0.01; -0.01; 90.81
36005678.292000; -0.01; -0.01; 90.81
36014491.440999; -0.01; -0.01; 90.81
36028031.251999; -0.01; -0.01; 90.81
36045167.418000; -0.01; -0.01; 90.81
36059889.426000; -0.01; -0.01; 90.81
36076367.485001; -0.01; -0.01; 90.81
36092340.752998; -0.01; -0.01; 90.81
36107660.121000; -0.01; -0.01; 90.81
36124467.023999; -0.01; -0.01; 90.81
36140845.033000; -0.01; -0.01; 90.81
36156042.348999; -0.01; -0.01; 90.81
36172386.136001; -0.01; -0.01; 90.81
36189610.042000; -0.01; -0.01; 90.81
36204076.407999; -0.01; -0.01; 90.81
36221686.948000; -0.01; -0.01; 90.81
36237478.036000; -0.01; -0.01; 90.81
36251653.105000; -0.01; -0.01; 90.81
36267790.902999; -0.01; -0.01; 90.81
36283796.010000; -0.01; -0.01; 90.81
36315707.901999; -0.01; -0.01; 90.81
36330014.973000; -0.01; -0.01; 90.81
36344230.324999; -0.01; -0.01; 90.81
36352820.179999; -0.01; -0.01; 90.81
36365766.479001; -0.01; -0.01; 90.81
36381415.523999; -0.01; -0.01; 90.81
36398868.771999; -0.01; -0.01; 90.81
36414944.382999; -0.01; -0.01; 90.81
36427777.880999; -0.01; -0.01; 90.81
36444850.273999; -0.01; -0.01; 90.81
36460394.334001; -0.01; -0.01; 90.81
36478248.437000; -0.01; -0.01; 90.81
36492648.150001; -0.01; -0.01; 90.81
36509507.546000; -0.01; -0.01; 90.81
36523666.486999; -0.01; -0.01; 90.81
36539935.952999; -0.01; -0.01; 90.81
36555767.749000; -0.01; -0.01; 90.81
36572154.278999; -0.01; -0.01; 90.81
36588405.365999; -0.01; -0.01; 90.81
36607503.982999; -0.01; -0.01; 90.81
36621978.220000; -0.01; -0.01; 90.81
36636375.462000; -0.01; -0.01; 90.81
36653247.758999; -0.01; -0.01; 90.81
36667838.453999; -0.01; -0.01; 90.81
36685555.415000; -0.01; -0.01; 90.81
36707012.745000; -0.01; -0.01; 90.81
36718175.980000; -0.01; -0.01; 90.81
36731762.797999; -0.01; -0.01; 90.81
36747867.267999; -0.01; -0.01; 90.81
36763951.466998; -0.01; -0.01; 90.81
36781401.801000; -0.01; -0.01; 90.81
36796923.143999; -0.01; -0.01; 90.81
36812096.065000; -0.01; -0.01; 90.81
36831176.992000; -0.01; -0.01; 90.81
36845866.304000; -0.01; -0.01; 90.81
36866446.884000; -0.01; -0.01; 90.81
36880952.772999; -0.01; -0.01; 90.81
36891702.802000; -0.01; -0.01; 90.81
36916528.465000; -0.01; -0.01; 90.81
36945994.202999; -0.01; -0.01; 90.81
36962071.427999; -0.01; -0.01; 90.81
36983081.566999; -0.01; -0.01; 90.81
37003898.256000; -0.01; -0.01; 90.81
37014415.653000; -0.01; -0.01; 90.81
37031270.799000; -0.01; -0.01; 90.81
37052001.132998; -0.01; -0.01; 90.81
37066901.283998; -0.01; -0.01; 90.81
37076656.060000; -0.01; -0.01; 90.81
37092806.841000; -0.01; -0.01; 90.81
37105207.385000; -0.01; -0.01; 90.81
37123193.671999; -0.01; -0.01; 90.81
37138747.204999; -0.01; -0.01; 90.81
37155638.435999; -0.01; -0.01; 90.81
37169922.063000; -0.01; -0.01; 90.81
37186718.493000; -0.01; -0.01; 90.81
37204582.328999; -0.01; -0.01; 90.81
37225272.270000; -0.01; -0.01; 90.81
37234967.985999; -0.01; -0.01; 90.81
37250705.848001; -0.01; -0.01; 90.81
37265331.731999; -0.01; -0.01; 90.81
37283891.711000; -0.01; -0.01; 90.81
37308539.735999; -0.01; -0.01; 90.81
37319084.042999; -0.01; -0.01; 90.81
37333014.000000; -0.01; -0.01; 90.81
37349269.212000; -0.01; -0.01; 90.81
37362642.840000; -0.01; -0.01; 90.81
37377576.276999; -0.01; -0.01; 90.81
37394837.085999; -0.01; -0.01; 90.81
37415509.442000; -0.01; -0.01; 90.81
37430052.587998; -0.01; -0.01; 90.81
37443879.680000; -0.01; -0.01; 90.81
37457887.413000; -0.01; -0.01; 90.81
37475052.121999; -0.01; -0.01; 90.81
37492522.156000; -0.01; -0.01; 90.81
37508731.004000; -0.01; -0.01; 90.81
37524182.932000; -0.01; -0.01; 90.81
37537407.042000; -0.01; -0.01; 90.81
37557987.717000; -0.01; -0.01; 90.81
37574748.957998; -0.01; -0.01; 90.81
37585776.000000; -0.01; -0.01; 90.81
37601377.516999; -0.01; -0.01; 90.81
37617283.907001; -0.01; -0.01; 90.81
37634726.316000; -0.01; -0.01; 90.81
37650235.475999; -0.01; -0.01; 90.81
37665630.151999; -0.01; -0.01; 90.81
37684719.358000; -0.01; -0.01; 90.81
37697657.074000; -0.01; -0.01; 90.81
37713650.932000; -0.01; -0.01; 90.81
37730881.851999; -0.01; -0.01; 90.81
37745569.831000; -0.01; -0.01; 90.81
37761265.109000; -0.01; -0.01; 90.81
37777716.504001; -0.01; -0.01; 90.81
37793222.407999; -0.01; -0.01; 90.81
37809410.727999; -0.01; -0.01; 90.81
37825764.662000; -0.01; -0.01; 90.81
37842068.668000; -0.01; -0.01; 90.81
37858649.575000; -0.01; -0.01; 90.81
37876911.697000; -0.01; -0.01; 90.81
37889298.424999; -0.01; -0.01; 90.81
37906417.980999; -0.01; -0.01; 90.81
37932144.210000; -0.01; -0.01; 90.81
37958353.403001; -0.01; -0.01; 90.81
37975942.528999; -0.01; -0.01; 90.81
37991073.850000; -0.01; -0.01; 90.81
38009057.311999; -0.01; -0.01; 90.81
38023650.314000; -0.01; -0.01; 90.81
38038770.118000; -0.01; -0.01; 90.81
38054546.256999; -0.01; -0.01; 90.81
38072183.934000; -0.01; -0.01; 90.81
38091258.719999; -0.01; -0.01; 90.81
38104164.025998; -0.01; -0.01; 90.81
38120085.316999; -0.01; -0.01; 90.81
38135640.257000; -0.01; -0.01; 90.81
38150043.577999; -0.01; -0.01; 90.81
38166871.027000; -0.01; -0.01; 90.81
38182253.970999; -0.01; -0.01; 90.81
38200594.639000; -0.01; -0.01; 90.81
38216204.521001; -0.01; -0.01; 90.81
38230936.349000; -0.01; -0.01; 90.81
38246313.853000; -0.01; -0.01; 90.81
38264392.473000; -0.01; -0.01; 90.81
38278140.403999; -0.01; -0.01; 90.81
38295018.491999; -0.01; -0.01; 90.81
38331931.430000; -0.01; -0.01; 90.81
38345814.955999; -0.01; -0.01; 90.81
38361997.145000; -0.01; -0.01; 90.81
38377813.427000; -0.01; -0.01; 90.81
38395784.481999; -0.01; -0.01; 90.81
38410968.280999; -0.01; -0.01; 90.81
38428874.518000; -0.01; -0.01; 90.81
38443444.085000; -0.01; -0.01; 90.81
38458514.823000; -0.01; -0.01; 90.81
38473981.863998; -0.01; -0.01; 90.81
38492208.874999; -0.01; -0.01; 90.81
38505983.018000; -0.01; -0.01; 90.81
38521907.417000; -0.01; -0.01; 90.81
38538847.030999; -0.01; -0.01; 90.81
38556564.778000; -0.01; -0.01; 90.81
38573475.634999; -0.01; -0.01; 90.81
38587180.395000; -0.01; -0.01; 90.81
38605085.594999; -0.01; -0.01; 90.81
38623296.628000; -0.01; -0.01; 90.81
38642352.124000; -0.01; -0.01; 90.81
38659725.982999; -0.01; -0.01; 90.81
38675801.796000; -0.01; -0.01; 90.81
38687332.516999; -0.01; -0.01; 90.81
38698621.700999; -0.01; -0.01; 90.81
38715624.529999; -0.01; -0.01; 90.81
38732391.862999; -0.01; -0.01; 90.81
38746250.398999; -0.01; -0.01; 90.81
38762982.447999; -0.01; -0.01; 90.81
38780144.836999; -0.01; -0.01; 90.81
38793869.302999; -0.01; -0.01; 90.81
38810017.886999; -0.01; -0.01; 90.81
38827071.604999; -0.01; -0.01; 90.81
38842113.539000; -0.01; -0.01; 90.81
38858171.085999; -0.01; -0.01; 90.81
38875413.742000; -0.01; -0.01; 90.81
38890118.523999; -0.01; -0.01; 90.81
38907472.981000; -0.01; -0.01; 90.81
38929063.883000; -0.01; -0.01; 90.81
38950893.338000; -0.01; -0.01; 90.81
38974934.943998; -0.01; -0.01; 90.81
38993486.660000; -0.01; -0.01; 90.81
39012122.165000; -0.01; -0.01; 90.81
39026889.118999; -0.01; -0.01; 90.81
39039625.068000; -0.01; -0.01; 90.81
39056473.369000; -0.01; -0.01; 90.81
39072193.330999; -0.01; -0.01; 90.81
39089042.932000; -0.01; -0.01; 90.81
39103511.670999; -0.01; -0.01; 90.81
39119567.374000; -0.01; -0.01; 90.81
39136314.322999; -0.01; -0.01; 90.81
39152043.860000; -0.01; -0.01; 90.81
39167238.992001; -0.01; -0.01; 90.81
39187037.782000; -0.01; -0.01; 90.81
39201817.347000; -0.01; -0.01; 90.81
39215827.169999; -0.01; -0.01; 90.81
39233152.118000; -0.01; -0.01; 90.81
39250877.876000; -0.01; -0.01; 90.81
39264423.620999; -0.01; -0.01; 90.81
39279011.672001; -0.01; -0.01; 90.81
39298951.617000; -0.01; -0.01; 90.81
39316255.854001; -0.01; -0.01; 90.81
39326921.167999; -0.01; -0.01; 90.81
39345748.591000; -0.01; -0.01; 90.81
39364094.520999; -0.01; -0.01; 90.81
39379139.572000; -0.01; -0.01; 90.81
39396067.890000; -0.01; -0.01; 90.81
39406981.153999; -0.01; -0.01; 90.81
39423517.945001; -0.01; -0.01; 90.81
39441503.946000; -0.01; -0.01; 90.81
39456588.442999; -0.01; -0.01; 90.81
39476381.049000; -0.01; -0.01; 90.81
39489137.566999; -0.01; -0.01; 90.81
39503676.619999; -0.01; -0.01; 90.81
39521807.764000; -0.01; -0.01; 90.81
39535663.618000; -0.01; -0.01; 90.81
39553775.131000; -0.01; -0.01; 90.81
39576590.639000; -0.01; -0.01; 90.81
39591334.576000; -0.01; -0.01; 90.81
39604962.887001; -0.01; -0.01; 90.81
39615065.976999; -0.01; -0.01; 90.81
39630995.933998; -0.01; -0.01; 90.81
39648042.268000; -0.01; -0.01; 90.81
39665259.375000; -0.01; -0.01; 90.81
39683822.085999; -0.01; -0.01; 90.81
39695997.430999; -0.01; -0.01; 90.81
39711146.559000; -0.01; -0.01; 90.81
39726904.425999; -0.01; -0.01; 90.81
39746232.309999; -0.01; -0.01; 90.81
39762354.458000; -0.01; -0.01; 90.81
39777255.924000; -0.01; -0.01; 90.81
39791362.099000; -0.01; -0.01; 90.81
39807428.440999; -0.01; -0.01; 90.81
39825162.752998; -0.01; -0.01; 90.81
39840197.927000; -0.01; -0.01; 90.81
39857322.534000; -0.01; -0.01; 90.81
39871570.580998; -0.01; -0.01; 90.81
39887563.009001; -0.01; -0.01; 90.81
39908027.443000; -0.01; -0.01; 90.81
39939652.908998; -0.01; -0.01; 90.81
39957539.460000; -0.01; -0.01; 90.81
39983747.803000; -0.01; -0.01; 90.81
40039514.141999; -0.01; -0.01; 90.81
40059154.289000; -0.01; -0.01; 90.81
40076231.108000; -0.01; -0.01; 90.81
40091859.439999; -0.01; -0.01; 90.81
40117239.498000; -0.01; -0.01; 90.81
40126595.362999; -0.01; -0.01; 90.81
40141020.035000; -0.01; -0.01; 90.81
40150375.332999; -0.01; -0.01; 90.81
40166350.926000; -0.01; -0.01; 90.81
40183746.945000; -0.01; -0.01; 90.81
40199451.815001; -0.01; -0.01; 90.81
40214122.684999; -0.01; -0.01; 90.81
40232230.031000; -0.01; -0.01; 90.81
40246428.193001; -0.01; -0.01; 90.81
40263941.995999; -0.01; -0.01; 90.81
40278284.324000; -0.01; -0.01; 90.81
40294937.635000; -0.01; -0.01; 90.81
40319407.901999; -0.01; -0.01; 90.81
40329209.689000; -0.01; -0.01; 90.81
40344274.099999; -0.01; -0.01; 90.81
40360237.999999; -0.01; -0.01; 90.81
40379916.049000; -0.01; -0.01; 90.81
40394531.505999; -0.01; -0.01; 90.81
40406212.817999; -0.01; -0.01; 90.81
40423599.215000; -0.01; -0.01; 90.81
40438200.103999; -0.01; -0.01; 90.81
40456951.186999; -0.01; -0.01; 90.81
40474741.353999; -0.01; -0.01; 90.81
40488219.606999; -0.01; -0.01; 90.81
40502268.761000; -0.01; -0.01; 90.81
40518764.501999; -0.01; -0.01; 90.81
40535202.392999; -0.01; -0.01; 90.81
40552327.628000; -0.01; -0.01; 90.81
40567000.097999; -0.01; -0.01; 90.81
40582253.139000; -0.01; -0.01; 90.81
40609511.115999; -0.01; -0.01; 90.81
40627923.945000; -0.01; -0.01; 90.81
40647098.047000; -0.01; -0.01; 90.81
40664454.961999; -0.01; -0.01; 90.81
40680185.433001; -0.01; -0.01; 90.81
40697890.609999; -0.01; -0.01; 90.81
40716821.005999; -0.01; -0.01; 90.81
40771139.356000; -0.01; -0.01; 90.81
40786217.877999; -0.01; -0.01; 90.81
40802478.870998; -0.01; -0.01; 90.81
40817311.768999; -0.01; -0.01; 90.81
40833715.782001; -0.01; -0.01; 90.81
40850671.341001; -0.01; -0.01; 90.81
40867202.344999; -0.01; -0.01; 90.81
40879170.275998; -0.01; -0.01; 90.81
40895399.499001; -0.01; -0.01; 90.81
40917874.035000; -0.01; -0.01; 90.81
40944901.786000; -0.01; -0.01; 90.81
40962754.655000; -0.01; -0.01; 90.81
40976444.946000; -0.01; -0.01; 90.81
40993498.740999; -0.01; -0.01; 90.81
41012438.170001; -0.01; -0.01; 90.81
41034705.079999; -0.01; -0.01; 90.81
41044909.969999; -0.01; -0.01; 90.81
41061118.833000; -0.01; -0.01; 90.81
41075557.365998; -0.01; -0.01; 90.81
41089014.585000; -0.01; -0.01; 90.81
41104551.922999; -0.01; -0.01; 90.81
41121934.294999; -0.01; -0.01; 90.81
41138771.052000; -0.01; -0.01; 90.81
41157015.113000; -0.01; -0.01; 90.81
41169112.445999; -0.01; -0.01; 90.81
41189300.830999; -0.01; -0.01; 90.81
41201336.723999; -0.01; -0.01; 90.81
41217790.920001; -0.01; -0.01; 90.81
41234210.960999; -0.01; -0.01; 90.81
41250547.710999; -0.01; -0.01; 90.81
41266552.368999; -0.01; -0.01; 90.81
41282606.085000; -0.01; -0.01; 90.81
41307186.747999; -0.01; -0.01; 90.81
41316769.445000; -0.01; -0.01; 90.81
41328698.473000; -0.01; -0.01; 90.81
41346143.946000; -0.01; -0.01; 90.81
41362714.934999; -0.01; -0.01; 90.81
41381135.131000; -0.01; -0.01; 90.81
41395731.198999; -0.01; -0.01; 90.81
41408239.386999; -0.01; -0.01; 90.81
41424531.245000; -0.01; -0.01; 90.81
41442767.975000; -0.01; -0.01; 90.81
41458759.634999; -0.01; -0.01; 90.81
41476873.690999; -0.01; -0.01; 90.81
41489702.008000; -0.01; -0.01; 90.81
41506291.240999; -0.01; -0.01; 90.81
41521031.561000; -0.01; -0.01; 90.81
41537135.374999; -0.01; -0.01; 90.81
41552717.386999; -0.01; -0.01; 90.81
41570218.667000; -0.01; -0.01; 90.81
41590603.264999; -0.01; -0.01; 90.81
41600667.278000; -0.01; -0.01; 90.81
41616482.585999; -0.01; -0.01; 90.81
41633651.820001; -0.01; -0.01; 90.81
41649885.476999; -0.01; -0.01; 90.81
41665242.881000; -0.01; -0.01; 90.81
41680703.202001; -0.01; -0.01; 90.81
41698651.181999; -0.01; -0.01; 90.81
41714659.349999; -0.01; -0.01; 90.81
41728367.890000; -0.01; -0.01; 90.81
41746530.451999; -0.01; -0.01; 90.81
41760451.816998; -0.01; -0.01; 90.81
41777190.525998; -0.01; -0.01; 90.81
41792966.612000; -0.01; -0.01; 90.81
41810082.004000; -0.01; -0.01; 90.81
41825292.116000; -0.01; -0.01; 90.81
41841185.629999; -0.01; -0.01; 90.81
41856343.449999; -0.01; -0.01; 90.81
41873423.757999; -0.01; -0.01; 90.81
41888861.961000; -0.01; -0.01; 90.81
41912052.678000; -0.01; -0.01; 90.81
41936017.067999; -0.01; -0.01; 90.81
41946686.634999; -0.01; -0.01; 90.81
41958849.026999; -0.01; -0.01; 90.81
41973128.733000; -0.01; -0.01; 90.81
41988227.818999; -0.01; -0.01; 90.81
42017364.449000; -0.01; -0.01; 90.81
42037570.591998; -0.01; -0.01; 90.81
42050199.431000; -0.01; -0.01; 90.81
42064560.639999; -0.01; -0.01; 90.81
42081205.496999; -0.01; -0.01; 90.81
42098092.552000; -0.01; -0.01; 90.81
42113799.525998; -0.01; -0.01; 90.81
42131117.356999; -0.01; -0.01; 90.81
42144551.461000; -0.01; -0.01; 90.81
42165200.927000; -0.01; -0.01; 90.81
42178504.629999; -0.01; -0.01; 90.81
42192618.015999; -0.01; -0.01; 90.81
42208705.879000; -0.01; -0.01; 90.81
42224645.886999; -0.01; -0.01; 90.81
42240808.948999; -0.01; -0.01; 90.81
42256878.881999; -0.01; -0.01; 90.81
42274712.075999; -0.01; -0.01; 90.81
42299172.051000; -0.01; -0.01; 90.81
42324383.929999; -0.01; -0.01; 90.81
42349075.855000; -0.01; -0.01; 90.81
42368427.711000; -0.01; -0.01; 90.81
42384858.568001; -0.01; -0.01; 90.81
42407312.055000; -0.01; -0.01; 90.81
42422854.466000; -0.01; -0.01; 90.81
42440622.812000; -0.01; -0.01; 90.81
42465157.029999; -0.01; -0.01; 90.81
42478958.756999; -0.01; -0.01; 90.81
42494119.679998; -0.01; -0.01; 90.81
42512121.006999; -0.01; -0.01; 90.81
42542340.813999; -0.01; -0.01; 90.81
42563521.950000; -0.01; -0.01; 90.81
42580651.582999; -0.01; -0.01; 90.81
42598481.865999; -0.01; -0.01; 90.81
42615662.484000; -0.01; -0.01; 90.81
42632659.658000; -0.01; -0.01; 90.81
42657152.990999; -0.01; -0.01; 90.81
42680201.514000; -0.01; -0.01; 90.81
42691328.695000; -0.01; -0.01; 90.81
42715737.746000; -0.01; -0.01; 90.81
42748443.357000; -0.01; -0.01; 90.81
42763231.065001; -0.01; -0.01; 90.81
42781134.618999; -0.01; -0.01; 90.81
42797332.091001; -0.01; -0.01; 90.81
42820940.044999; -0.01; -0.01; 90.81
42837375.922999; -0.01; -0.01; 90.81
42852148.083999; -0.01; -0.01; 90.81
42869204.710999; -0.01; -0.01; 90.81
42900043.866999; -0.01; -0.01; 90.81
42941204.368999; -0.01; -0.01; 90.81
42959957.452000; -0.01; -0.01; 90.81
42974450.098000; -0.01; -0.01; 90.81
42997375.443999; -0.01; -0.01; 90.81
43015672.625999; -0.01; -0.01; 90.81
43044720.528000; -0.01; -0.01; 90.81
43065274.322000; -0.01; -0.01; 90.81
43080118.656000; -0.01; -0.01; 90.81
43097736.911000; -0.01; -0.01; 90.81
43108679.442999; -0.01; -0.01; 90.81
43126223.226000; -0.01; -0.01; 90.81
43142817.472999; -0.01; -0.01; 90.81
43159787.174000; -0.01; -0.01; 90.81
43174805.040000; -0.01; -0.01; 90.81
43190162.465000; -0.01; -0.01; 90.81
43205288.093000; -0.01; -0.01; 90.81
43222664.112000; -0.01; -0.01; 90.81
43237802.055000; -0.01; -0.01; 90.81
43253815.381000; -0.01; -0.01; 90.81
43273511.699999; -0.01; -0.01; 90.81
43285988.757999; -0.01; -0.01; 90.81
43312416.679998; -0.01; -0.01; 90.81
43322207.184999; -0.01; -0.01; 90.81
43343798.600999; -0.01; -0.01; 90.81
43360235.716000; -0.01; -0.01; 90.81
43375318.345999; -0.01; -0.01; 90.81
43385344.677999; -0.01; -0.01; 90.81
43397950.262999; -0.01; -0.01; 90.81
43415563.552000; -0.01; -0.01; 90.81
43430294.947000; -0.01; -0.01; 90.81
43448064.087000; -0.01; -0.01; 90.81
43462720.977000; -0.01; -0.01; 90.81
43479892.639999; -0.01; -0.01; 90.81
43492944.441999; -0.01; -0.01; 90.81
43509128.268001; -0.01; -0.01; 90.81
43526874.183998; -0.01; -0.01; 90.81
43540746.570999; -0.01; -0.01; 90.81
43557567.164000; -0.01; -0.01; 90.81
43574684.269999; -0.01; -0.01; 90.81
43588785.247001; -0.01; -0.01; 90.81
43605320.130000; -0.01; -0.01; 90.81
43626536.827999; -0.01; -0.01; 90.81
43641426.517999; -0.01; -0.01; 90.81
43659069.700999; -0.01; -0.01; 90.81
43677924.698000; -0.01; -0.01; 90.81
43695653.147000; -0.01; -0.01; 90.81
43712594.168000; -0.01; -0.01; 90.81
43733172.516000; -0.01; -0.01; 90.81
43760828.303999; -0.01; -0.01; 90.81
43776443.570999; -0.01; -0.01; 90.81
43790219.574000; -0.01; -0.01; 90.81
43818051.197001; -0.01; -0.01; 90.81
43859418.867000; -0.01; -0.01; 90.81
43886512.376999; -0.01; -0.01; 90.81
43904299.764999; -0.01; -0.01; 90.81
43928925.164000; -0.01; -0.01; 90.81
43966905.863000; -0.01; -0.01; 90.81
43994513.261999; -0.01; -0.01; 90.81
44011324.700999; -0.01; -0.01; 90.81
44030281.908999; -0.01; -0.01; 90.81
44050695.636001; -0.01; -0.01; 90.81
44093390.861999; -0.01; -0.01; 90.81
44111975.356999; -0.01; -0.01; 90.81
44128373.478999; -0.01; -0.01; 90.81
44156397.580000; -0.01; -0.01; 90.81
44182027.479001; -0.01; -0.01; 90.81
44196750.196000; -0.01; -0.01; 90.81
44212095.135000; -0.01; -0.01; 90.81
44226221.895000; -0.01; -0.01; 90.81
44242813.783999; -0.01; -0.01; 90.81
44259795.820000; -0.01; -0.01; 90.81
44275946.844000; -0.01; -0.01; 90.81
44292551.315000; -0.01; -0.01; 90.81
44316326.855000; -0.01; -0.01; 90.81
44332442.609000; -0.01; -0.01; 90.81
44345409.493000; -0.01; -0.01; 90.81
44356939.805000; -0.01; -0.01; 90.81
44372199.202000; -0.01; -0.01; 90.81
44387058.185000; -0.01; -0.01; 90.81
44403033.610999; -0.01; -0.01; 90.81
44421903.771999; -0.01; -0.01; 90.81
44435801.184999; -0.01; -0.01; 90.81
44450350.200001; -0.01; -0.01; 90.81
44469564.113000; -0.01; -0.01; 90.81
44491400.025998; -0.01; -0.01; 90.81
44509097.050000; -0.01; -0.01; 90.81
44525004.818000; -0.01; -0.01; 90.81
44533495.715999; -0.01; -0.01; 90.81
44547289.565000; -0.01; -0.01; 90.81
44562752.087000; -0.01; -0.01; 90.81
44579592.110999; -0.01; -0.01; 90.81
44598427.690000; -0.01; -0.01; 90.81
44611667.757999; -0.01; -0.01; 90.81
44629835.223001; -0.01; -0.01; 90.81
44646996.142000; -0.01; -0.01; 90.81
44662669.305000; -0.01; -0.01; 90.81
44751954.355000; -0.01; -0.01; 90.81
44826946.433998; -0.01; -0.01; 90.81
44846533.886001; -0.01; -0.01; 90.81
44860571.080000; -0.01; -0.01; 90.81
44886589.059999; -0.01; -0.01; 90.81
44900822.488000; -0.01; -0.01; 90.81
44930767.591001; -0.01; -0.01; 90.81
44947287.392999; -0.01; -0.01; 90.81
44962872.198999; -0.01; -0.01; 90.81
44982167.996000; -0.01; -0.01; 90.81
44997322.992000; -0.01; -0.01; 90.81
45013761.337001; -0.01; -0.01; 90.81
45033661.276000; -0.01; -0.01; 90.81
45046842.184999; -0.01; -0.01; 90.81
45062767.665000; -0.01; -0.01; 90.81
45074746.511000; -0.01; -0.01; 90.81
45099758.262001; -0.01; -0.01; 90.81
45113418.573999; -0.01; -0.01; 90.81
45129060.638000; -0.01; -0.01; 90.81
45146401.128999; -0.01; -0.01; 90.81
45157050.186000; -0.01; -0.01; 90.81
45173484.204000; -0.01; -0.01; 90.81
45198772.132000; -0.01; -0.01; 90.81
45249674.252000; -0.01; -0.01; 90.81
45266037.748999; -0.01; -0.01; 90.81
45281047.147000; -0.01; -0.01; 90.81
45309920.890000; -0.01; -0.01; 90.81
45367062.299999; -0.01; -0.01; 90.81
45385114.643999; -0.01; -0.01; 90.81
45399358.824999; -0.01; -0.01; 90.81
45415470.280999; -0.01; -0.01; 90.81
45441782.727999; -0.01; -0.01; 90.81
45453079.119999; -0.01; -0.01; 90.81
45462056.160000; -0.01; -0.01; 90.81
45477606.710999; -0.01; -0.01; 90.81
45495666.226999; -0.01; -0.01; 90.81
45513657.841000; -0.01; -0.01; 90.81
45528340.636000; -0.01; -0.01; 90.81
45544416.915999; -0.01; -0.01; 90.81
45560330.020000; -0.01; -0.01; 90.81
45579140.169999; -0.01; -0.01; 90.81
45595545.426000; -0.01; -0.01; 90.81
45614232.962000; -0.01; -0.01; 90.81
45624370.959000; -0.01; -0.01; 90.81
45638105.538000; -0.01; -0.01; 90.81
45656616.926001; -0.01; -0.01; 90.81
45671907.550999; -0.01; -0.01; 90.81
45686349.113001; -0.01; -0.01; 90.81
45702635.813999; -0.01; -0.01; 90.81
45719640.371000; -0.01; -0.01; 90.81
45735657.006000; -0.01; -0.01; 90.81
45754536.508000; -0.01; -0.01; 90.81
45765675.987000; -0.01; -0.01; 90.81
45784401.832999; -0.01; -0.01; 90.81
45799352.677000; -0.01; -0.01; 90.81
45813977.816000; -0.01; -0.01; 90.81
45829983.875999; -0.01; -0.01; 90.81
45845857.400000; -0.01; -0.01; 90.81
45863016.212001; -0.01; -0.01; 90.81
45879374.792999; -0.01; -0.01; 90.81
45893916.876000; -0.01; -0.01; 90.81
45909995.921000; -0.01; -0.01; 90.81
45938516.341001; -0.01; -0.01; 90.81
45965154.327999; -0.01; -0.01; 90.81
45978944.462000; -0.01; -0.01; 90.81
45995231.507000; -0.01; -0.01; 90.81
46026422.298000; -0.01; -0.01; 90.81
46041589.267000; -0.01; -0.01; 90.81
46055307.741000; -0.01; -0.01; 90.81
46075756.467000; -0.01; -0.01; 90.81
46100187.461999; -0.01; -0.01; 90.81
46119524.368999; -0.01; -0.01; 90.81
46141089.705999; -0.01; -0.01; 90.81
46166100.734999; -0.01; -0.01; 90.81
46185286.294000; -0.01; -0.01; 90.81
46199008.023999; -0.01; -0.01; 90.81
46231834.135000; -0.01; -0.01; 90.81
46245896.844000; -0.01; -0.01; 90.81
46258270.716000; -0.01; -0.01; 90.81
46267443.967999; -0.01; -0.01; 90.81
46283091.172999; -0.01; -0.01; 90.81
46297470.608000; -0.01; -0.01; 90.81
46323666.797999; -0.01; -0.01; 90.81
46332647.789001; -0.01; -0.01; 90.81
46342401.042000; -0.01; -0.01; 90.81
46359996.511999; -0.01; -0.01; 90.81
46374760.250999; -0.01; -0.01; 90.81
46391393.672000; -0.01; -0.01; 90.81
46408898.333000; -0.01; -0.01; 90.81
46423745.271000; -0.01; -0.01; 90.81
46438997.054999; -0.01; -0.01; 90.81
46455682.511999; -0.01; -0.01; 90.81
46472344.968000; -0.01; -0.01; 90.81
46488045.445999; -0.01; -0.01; 90.81
46502532.162000; -0.01; -0.01; 90.81
46518443.810000; -0.01; -0.01; 90.81
46534134.969999; -0.01; -0.01; 90.81
46550227.808000; -0.01; -0.01; 90.81
46566333.012999; -0.01; -0.01; 90.81
46582178.004999; -0.01; -0.01; 90.81
46598076.905000; -0.01; -0.01; 90.81
46615084.360999; -0.01; -0.01; 90.81
